	CD8 T	B	CD4 T	FCGR3A Monocytes	NK	CD14 Monocytes
0	0.285519896488285	0.0836672508624764	0.108783480806202	0.270522622971048	0.0746897060695758	0.176817042802412
0	0.151284979064114	0.101614595989649	0.122708831096209	0.315087746986683	0.272373699392745	0.0369301474706007
0	0.0844169355304467	0.0639641952797951	0.213250732316911	0.299715660539077	0.106563716910255	0.232088759423515
0	0.164689435447098	0.0391837148757207	0.0368634577507798	0.302185388533693	0.146714153035041	0.310363850357667
0	0.063359294013962	0.119283556799359	0.149820508313933	0.172546221283094	0.327422764928278	0.167567654661373
0	0.853796768851915	0.0309272361254665	0.0244524123257231	0.0286636536553105	0.0107143728468539	0.0514455561947314
0	0.0079189576052202	0.134557022944319	0.0308947956692136	0.582214781784945	0.015675292073635	0.228739149922666
0	0.163631837563897	0.0834611320260496	0.34032218495106	0.117051892243173	0.255709558620825	0.0398233945949952
0	0.125451368944964	0.0892070591910417	0.331465764768192	0.301479500350838	0.0524990911023096	0.0998972156426539
0	0.12548768434094	0.100504717753431	0.148726141572543	0.438352380256097	0.0651718957895213	0.121757180287468
0	0.115393572734968	0.0675427805791614	0.0305331424143321	0.0834436336709326	0.13597300678976	0.567113863810846
0	0.143555172643335	0.0986106510740753	0.0531646719181852	0.208540589441055	0.0295276105457184	0.466601304377632
0	0.0270796754458184	0.278179146346816	0.0522923551718419	0.480365668854542	0.104158033865826	0.0579251203151551
0	0.0629067701893553	0.472601883251433	0.0157086569050802	0.139205235996929	0.0128902104029474	0.296687243254255
0	0.227157361605052	0.274145562220701	0.100096343911986	0.168656183649826	0.172247216006807	0.0576973326056275
0	0.0424893111233368	0.0609546501290304	0.0191433461821286	0.736509266317997	0.088688793739803	0.0522146325077038
0	0.293204714944963	0.0542768063952158	0.0434750801323906	0.317447372438325	0.18493787937125	0.106658146717856
0	0.0513097612320204	0.0365177321599175	0.101967142048325	0.56596317393389	0.176698720679438	0.0675434699464088
0	0.262968986722862	0.143385825356791	0.182788861266313	0.287511761458016	0.0730301702846518	0.0503143949113671
0	0.387175143192099	0.0844516877269574	0.171069838503405	0.245229247145682	0.0513977774181048	0.0606763060137526
0	0.153392836072357	0.0947642174772854	0.280462773223945	0.331907169064187	0.0339476974829768	0.105525306679249
0	0.0728057082345153	0.0152501869919824	0.205650213010572	0.613345189827662	0.0791980813157596	0.0137506206195089
0	0.511183827222528	0.140855612276553	0.056849559581776	0.0773762367820209	0.13571040797145	0.0780243561656715
0	0.220954654746652	0.102365670486459	0.0441213895896476	0.422800314194759	0.0157849105955915	0.193973060386891
0	0.0844496583123508	0.678912553132571	0.0844927428786377	0.10298147305164	0.0220649139745238	0.0270986586502758
0	0.139260878030495	0.237415211294152	0.207162804823388	0.19144806970641	0.0356117802141323	0.189101255931423
0	0.0324135535982945	0.0281540901036362	0.0114500029067032	0.808222084630406	0.0616907182015614	0.0580695505593985
0	0.181484209215309	0.0304863549921128	0.0773458996737682	0.365198009831725	0.143569556500036	0.201915969787049
0	0.0109217504691067	0.0232948989906593	0.0140803893535827	0.0347458172879561	0.0844103843450905	0.832546759553605
0	0.135346278407291	0.437142798932171	0.198420203125043	0.128743326352326	0.0281746364300244	0.0721727567531443
0	0.114708420230689	0.0561945137670193	0.10402364043069	0.525764172540181	0.0769634256978191	0.122345827333601
0	0.017068133015067	0.0462718057833242	0.0080907806737775	0.282470467406924	0.211001769299382	0.435097043821526
0	0.0818397754484928	0.0348087942239171	0.0270744952884701	0.108156935773732	0.0698794067390153	0.678240592526372
0	0.0657984142958097	0.129938632224513	0.0928081692617471	0.298180555924724	0.336857726592371	0.0764165017008356
0	0.156714449634233	0.0722841709565718	0.0493760838824991	0.654633716704185	0.0605259200090692	0.0064656588134421
0	0.0572484261881096	0.053307698251794	0.0751458942643234	0.343745168326596	0.38224216025602	0.0883106527131567
0	0.100121115986079	0.0943150243434683	0.491819893542647	0.0739987968043817	0.19751046670414	0.0422347026192834
0	0.300153032340789	0.120259720898208	0.212224072570215	0.0932807005766169	0.24656467863851	0.0275177949756611
0	0.135156885373669	0.0144231268554072	0.0149254215006194	0.774550603309183	0.0432977376057429	0.0176462253553781
0	0.153879606245189	0.154194124947652	0.0442121526578	0.147723454755724	0.11542656693737	0.384564094456265
0	0.0255319770021245	0.0613058784213761	0.0966654593481101	0.632071799381438	0.0213476401263634	0.163077245720588
0	0.0956890954997383	0.119927943934036	0.121577555832873	0.0986514431744194	0.270772736420399	0.293381225138534
0	0.120837184163381	0.123976204694622	0.133777792701231	0.483062725927182	0.0086735402022271	0.129672552311358
0	0.180234033913876	0.0780985703055934	0.31655585795203	0.255612230720892	0.0952314267637843	0.0742678803438243
0	0.0360568849727115	0.143298880931134	0.0821745105766203	0.109645777052588	0.498450614086272	0.130373332380673
0	0.519364399216277	0.133093848690952	0.0828007715320906	0.0865505435302363	0.126667893800905	0.0515225432295395
0	0.30666829921134	0.142540224409625	0.0768830904984298	0.336746126777352	0.0820761803797472	0.055086078723506
0	0.123572630181814	0.12399533619943	0.219770111391938	0.45656466440814	0.0126444518457646	0.0634528059729133
0	0.0551791314201324	0.378369670712854	0.257645952651081	0.0957534897685344	0.0727742055330578	0.14027754991434
0	0.162120777228099	0.0966423385198982	0.0417836020282862	0.31515493993621	0.197077336998262	0.187221005289245
0	0.0509320375042231	0.716858917865085	0.0095073884534842	0.0866400735076846	0.0601857295472334	0.0758758531222895
0	0.112676116114399	0.479356194365064	0.131025685960832	0.127891656312237	0.0941209425169684	0.0549294047305
0	0.0405091406233532	0.0951589580217891	0.453450915787244	0.160218127057179	0.0421320385642687	0.208530819946167
0	0.587540836933502	0.0526554597772206	0.130463534380812	0.0170768700572175	0.0971906024052091	0.115072696446039
0	0.0673256570373264	0.0908939655936252	0.0604215852009597	0.540172676886968	0.213598974346445	0.0275871409346757
0	0.443875906534845	0.0739086611424254	0.0390495528527551	0.0580773856628832	0.230520768778317	0.154567725028774
0	0.342410488871883	0.0378584862749178	0.0944296895573669	0.134687486012592	0.172518240233937	0.218095609049304
0	0.108174600704571	0.028433937747025	0.0954530982448223	0.126524327622588	0.0710212950514499	0.570392740629543
0	0.0374635425182635	0.456751049211068	0.0812359627408605	0.0324170367098872	0.107056797299866	0.285075611520054
0	0.0668301896275967	0.129241165872759	0.0527297475341729	0.511689015829212	0.0431700785596326	0.196339802576627
0	0.112113887152577	0.304843047500707	0.0880564749900387	0.32121493894344	0.0782126073040684	0.095559044109169
0	0.0369499035669413	0.108287316842612	0.0673080314801631	0.24974142894103	0.258995534636496	0.278717784532757
0	0.105272204612572	0.024948522708656	0.150017975727849	0.228765047875439	0.0326808478073202	0.458315401268163
0	0.13093461987507	0.328485768417869	0.0759578274176611	0.362963765743475	0.0666714668508993	0.0349865516950257
0	0.061266934745806	0.407156783363583	0.296676486348059	0.0965692853149632	0.0903156642247169	0.0480148460028719
0	0.0952430932290387	0.479422955639138	0.0266363356297854	0.237230759667009	0.141992390976021	0.0194744648590085
0	0.405467078521845	0.0049964937857062	0.019894249864629	0.141877733002845	0.402742465513064	0.0250219793119102
0	0.0096856112407262	0.0164679839074961	0.0784382118420397	0.580070871236549	0.186397615015233	0.128939706757957
0	0.124351095833198	0.045276549350305	0.0459543274645861	0.643461280922996	0.0732552986161179	0.0677014478127972
0	0.181450503968751	0.0049572308384039	0.0495563342668916	0.498637073726862	0.0752265457529663	0.190172311446126
0	0.0239927640155996	0.281842228155215	0.110367638124785	0.0978442724269214	0.119588412137004	0.366364685140475
0	0.111967860440781	0.118254431529593	0.0849434665230218	0.0659329077046507	0.429557813834628	0.189343519967325
0	0.210849649757459	0.167836584695857	0.0389550498384845	0.0725276203270277	0.285176743982598	0.224654351398575
0	0.0813288840837883	0.0207320166485188	0.198219844226185	0.578419994770516	0.0865549736049868	0.0347442866660053
0	0.496979417084274	0.0517392413244596	0.163422193059241	0.100783598194741	0.0796370975635801	0.107438452773704
0	0.319620545445492	0.0384853264083503	0.0502276625476739	0.36720691339235	0.141159207888839	0.0833003443172946
0	0.0348643193388672	0.0444574418544358	0.21102510950466	0.357459542321099	0.101357900775889	0.250835686205049
0	0.11238960646901	0.036621088133505	0.141853917306455	0.401283896151877	0.0432112844691756	0.264640207469977
0	0.0209972299929056	0.0197784898163412	0.293477780298968	0.393788886179595	0.183002103811062	0.0889555099011284
0	0.157163377111632	0.159600345261102	0.0919028180816952	0.153220894494329	0.13840523281124	0.299707332240002
0	0.0232745224193966	0.0399529215457497	0.387787144783727	0.458920167341649	0.0258089275240417	0.064256316385436
0	0.241415593443607	0.328262301811954	0.118581850959297	0.250577602725822	0.0172068774614837	0.0439557735978366
0	0.214952624093727	0.0301405001212004	0.567467469403716	0.0447948041027825	0.0624350639387347	0.0802095383398399
0	0.112617930782829	0.0310722191586441	0.303320346757039	0.102282993019558	0.282410929205334	0.168295581076595
0	0.0326398189870852	0.0412799015376432	0.172886116399306	0.109566998906001	0.51107697863471	0.132550185535254
0	0.582324002198451	0.199384069697531	0.0458356476582912	0.0182712996296749	0.0982267332809081	0.0559582475351442
0	0.0470910851620605	0.0297658857554056	0.0171724415504143	0.049990617317618	0.747401490661965	0.108578479552537
0	0.344882251785125	0.0215066933523217	0.0675744013464811	0.134613728960541	0.217872076406482	0.213550848149049
0	0.337586047412281	0.245106589764715	0.0793123227476606	0.204369420182652	0.0315283181538516	0.10209730173884
0	0.0762632264712073	0.108532886150699	0.310260870018535	0.112606035754743	0.0648200322374877	0.327516949367327
0	0.156424863434865	0.106920625396348	0.0840116605795651	0.475640415557776	0.0848296506466775	0.092172784384768
0	0.0262599706955003	0.0163745336744551	0.0589883302367349	0.790819479289744	0.0864317309640121	0.0211259551395534
0	0.044377353385178	0.0349166461730495	0.484749786367265	0.204132730996557	0.0786798138827284	0.153143669195222
0	0.253951322638829	0.447522089399329	0.0344008180363604	0.0775054895929214	0.012627331027627	0.173992949304934
0	0.125935469135027	0.0880929825116144	0.256889917797272	0.38799787390823	0.0608383734743685	0.0802453831734884
0	0.0412940265386903	0.616205345877065	0.000483231657338	0.0639170130343592	0.0918617668857141	0.186238616006834
0	0.0433765852351501	0.0343382200425513	0.0785580773004705	0.326419223052617	0.0234227987182709	0.49388509565094
0	0.0526721220800844	0.306708506196273	0.0264465445050329	0.258082333379176	0.278484529861325	0.0776059639781083
0	0.0680480748891337	0.097288682900973	0.114569010721041	0.0353826752561356	0.194763598894872	0.489947957337844
0	0.0365261771673082	0.033552367223489	0.29341876161713	0.191127524147486	0.120401707191507	0.324973462653079
0	0.0479335493173174	0.463371906315744	0.0442822204302543	0.120893396603095	0.222609682258667	0.100909245074922
0	0.0164793214195064	0.15591764526389	0.167432251463651	0.27496837030489	0.321696107879606	0.0635063036684579
0	0.184640687593026	0.0232797223306448	0.037747723772559	0.331575469980674	0.324165520865028	0.0985908754580685
0	0.248274713332601	0.0137246203691482	0.0590270788943682	0.322067880759302	0.25089052782446	0.106015178820122
0	0.338058983454442	0.262701768693279	0.0802607885506387	0.0466115135858284	0.188561683742553	0.0838052619732586
0	0.0308091896177565	0.242189210346377	0.215089414114392	0.328853286061993	0.0151199803816918	0.16793891947779
0	0.0236144861366113	0.809398507735593	0.0025974328439697	0.133494257798659	0.0170452654566253	0.0138500500285414
0	0.207556716094887	0.138643734680301	0.288344780423504	0.0441749130341173	0.0330674102619148	0.288212445505275
0	0.206853209294062	0.39319468682144	0.0641142676302632	0.188027724753695	0.0417117978039292	0.106098313696611
0	0.141411511362817	0.311087095760458	0.0768239789701822	0.204268467143208	0.0289083389871054	0.237500607776229
0	0.338409683315602	0.147940897557732	0.341397839381439	0.0079274587766478	0.156809524374838	0.0075145965937416
0	0.13649898050444	0.499279600115085	0.0219684348480862	0.125304031357568	0.0911827488548397	0.125766204319981
0	0.0427847385482374	0.123034010519593	0.077463170905653	0.633569408116923	0.0235721522173284	0.0995765196922647
0	0.184949831331331	0.180523119242747	0.195606019541099	0.0908582272535841	0.175665418199784	0.172397384431455
0	0.049190051802906	0.133983329537496	0.098812364693016	0.607747585666123	0.0341965813681263	0.0760700869323327
0	0.0611493549481522	0.0463838086190081	0.239496933525381	0.22062717656462	0.396249123179854	0.0360936031629848
0	0.0420829371475469	0.15034585316969	0.232136375578607	0.0703901521459954	0.478580547152462	0.0264641348056992
0	0.113282207705063	0.177268637773457	0.0906419634308882	0.179143348214409	0.0488747397381826	0.390789103138
0	0.638903781066075	0.207997000005549	0.0203556079711767	0.0120293261675986	0.0086034739855273	0.112110810804073
0	0.0308609717365886	0.108889775392242	0.271077413614014	0.106176776358889	0.195818410593701	0.287176652304566
0	0.0392806440356452	0.184319647571363	0.0572387424578324	0.212934027202567	0.0301920669057394	0.476034871826853
0	0.0994605996145103	0.0666458857174736	0.246467350590585	0.209014616559439	0.293936433460324	0.0844751140576682
0	0.125854670731091	0.148514681693827	0.0800317385340104	0.253233094883484	0.150989783389916	0.241376030767671
0	0.0807438617131134	0.311139707815122	0.173398001375045	0.140961099499352	0.112618653774549	0.181138675822818
0	0.429882781611572	0.0056540157860773	0.11949833398212	0.195613377634078	0.0461028934949345	0.203248597491218
0	0.0562168637258358	0.062976315966426	0.381832046328283	0.230384574188476	0.0827320816002394	0.185858118190739
0	0.257975505766239	0.0129139057569861	0.487122085052121	0.119701210792332	0.0771251796589099	0.0451621129734113
0	0.310847384519618	0.10340568939665	0.369329032748288	0.0173070680594798	0.0840901541278654	0.1150206711481
0	0.0567131384124031	0.0450437302573777	0.0092513756643434	0.827307193554963	0.0280319236884335	0.0336526384224795
0	0.100060153234484	0.138341049316093	0.172954620041666	0.217909310134488	0.15160259232497	0.219132274948299
0	0.228049528956597	0.227455058646581	0.232765391174378	0.0620385717908346	0.156323588291409	0.0933678611402001
0	0.148361063762241	0.248537519421763	0.0389980118450874	0.384752276986765	0.0389505680712506	0.140400559912894
0	0.0377375416495565	0.0390397992518387	0.0750145327886911	0.221121023139816	0.512113543039578	0.11497356013052
